Gene,DiffusionScore
COX18,4.672752347915195e-06
MEPE,4.672058955675466e-06
IQCG,4.671661140770446e-06
PPIAL4C,4.670899906909836e-06
OR10H3,4.6704582939916755e-06
COL11A2,4.668975372990756e-06
TEX43,4.667833002378656e-06
PLAG1,4.667594891084492e-06
TOMM40L,4.6673021566176005e-06
KRCC1,4.664718196775061e-06
BTBD11,4.664608273410531e-06
ZNF160,4.664191040084156e-06
HOXD8,4.663812745526903e-06
CFAP57,4.662217932552945e-06
MAGEB1,4.661795822067188e-06
C11orf63,4.661596808557007e-06
HTR1E,4.661223566484617e-06
CHAT,4.6611680296323324e-06
ARHGAP28,4.66083189455037e-06
AMT,4.6607691251851225e-06
MARCO,4.659318117417084e-06
CA4,4.658200097837784e-06
ZNF75A,4.656688370252421e-06
C14orf93,4.653422949544587e-06
RWDD2A,4.653324948180279e-06
PMP2,4.651008220023013e-06
MARCH10,4.6509700076760206e-06
SYT4,4.6499881657369836e-06
ZNF667,4.649644111362648e-06
IL15RA,4.649239964465183e-06
HECTD2,4.6457532669317525e-06
GAGE8,4.645606414770869e-06
C20orf194,4.644760450590893e-06
C12orf29,4.642353874853448e-06
ZNF236,4.642176645428016e-06
MDFIC,4.642031258028696e-06
IL26,4.641249661489368e-06
PEX5L,4.6406582568350335e-06
ADH7,4.639032229202139e-06
KLB,4.637561120280552e-06
RNF217,4.6363991073868734e-06
MT3,4.635802459914072e-06
GBP7,4.634270072310753e-06
RTKN2,4.63362085899786e-06
LILRB2,4.633116616969125e-06
ZNF181,4.631908522460463e-06
KLRG1,4.63180698556686e-06
TPM3P9,4.63132751658339e-06
CLMP,4.6282285393915675e-06
RGN,4.627146875373332e-06
TTC39C,4.626714273819297e-06
PDE6C,4.625222309300111e-06
RNF180,4.624627159850424e-06
VILL,4.6236256522836844e-06
TGDS,4.621826717075232e-06
KLHDC8B,4.620175818379108e-06
ANKRD30A,4.619136415396687e-06
PADI1,4.618216490085408e-06
ZFAT,4.61699805205329e-06
PDE6B,4.614560534584025e-06
CAPN8,4.614202551856565e-06
LRRC58,4.612624447174557e-06
TUSC1,4.612202842518821e-06
PPFIA4,4.610923126115523e-06
IFNA6,4.610698753255766e-06
ZFP14,4.610483801370549e-06
LINC00346,4.609346435751781e-06
EFCAB1,4.607437914096623e-06
KMO,4.605736050719289e-06
TAC1,4.605007127996939e-06
ABCA12,4.604590433150741e-06
LMOD1,4.6029638383976355e-06
MYT1L,4.6020097994442245e-06
LCN8,4.596636795798113e-06
CT45A3,4.595977519246512e-06
NRL,4.5940678882760465e-06
LAX1,4.593736698121532e-06
ZNF33A,4.593542866108156e-06
KBTBD3,4.592265158696374e-06
CCT8L1P,4.590761054942327e-06
RP1,4.589459762197503e-06
WDR72,4.5879367224212335e-06
RNF113B,4.585957877846693e-06
HMGB3P1,4.584167635857043e-06
RPSAP15,4.5830944628330576e-06
RHAG,4.582627463218432e-06
ANKRD30B,4.5822902170194866e-06
ZSCAN2,4.577676453736962e-06
ZNF761,4.5762372122735554e-06
COL6A6,4.573626765986671e-06
MEF2B,4.573530785966851e-06
C1orf168,4.573457859764243e-06
PENK,4.573242734836356e-06
MRAP,4.571326474606393e-06
ARGFX,4.570530547707955e-06
KRBA2,4.5653463997549025e-06
PDZD9,4.564743149856691e-06
LINC01234,4.562832513502649e-06
KIAA1211L,4.561205915368977e-06
HMX3,4.560182762156023e-06
ERICH6B,4.555812255060302e-06
LOC102724159,4.552189544335979e-06
INSM1,4.549765278036492e-06
ANXA2R,4.549156817463784e-06
ZNF721,4.547889414616643e-06
ASCL2,4.546499384863214e-06
TFCP2L1,4.5415936699770284e-06
OLFML2A,4.5403353877185695e-06
TSSK4,4.524783304489267e-06
RPL29P30,4.523981817472771e-06
ZNF157,4.523291733729789e-06
TCTA,4.518387299152086e-06
PDR,4.511140311684963e-06
ZNF479,4.504736189811067e-06
IGKV2-30,4.503028874086044e-06
NTNG2,4.502567040801035e-06
ACER3,4.502298379414219e-06
ARHGEF35,4.492334875242333e-06
CD300A,4.490998949842992e-06
LRRN4,4.489262740705426e-06
AQP8,4.480975259866419e-06
CRYBB2,4.474042245274204e-06
TAAR3,4.460284691256333e-06
CR1L,4.45248116992049e-06
SLC35E2,4.449709590665887e-06
ZRSR1,4.444655550056429e-06
DGKI,4.441290721786421e-06
WDR83OS,4.440617524979703e-06
XKR8,4.439384755173472e-06
GJC2,4.436041191422263e-06
GKN2,4.434268621164232e-06
ZNF613,4.422217637294336e-06
PCDHB10,4.420847341070387e-06
ABCG4,4.418978623740216e-06
OR10S1,4.409077514534829e-06
SLC25A52,4.408563322943585e-06
MS4A6E,4.402128710507761e-06
HCN2,4.400302315843459e-06
GPR137,4.400134891333125e-06
METTL12,4.3993949593191694e-06
KCNE1L,4.398036450648704e-06
LINC01232,4.39209856853188e-06
PRND,4.390623817508468e-06
CYP2A6,4.385285887738575e-06
PCDHGB3,4.384778328898346e-06
PSG4,4.383011143247137e-06
BEST1,4.3827992574097445e-06
NIPA1,4.382659592988598e-06
HS6ST3,4.371671251392168e-06
ADAM2,4.36387976439665e-06
TNFRSF12A,4.361947805606777e-06
LECT1,4.360726179124984e-06
RTP3,4.358259905743428e-06
CYP4A22,4.358097307953308e-06
UGT2A3,4.353827695884007e-06
CYP4F8,4.35208865414812e-06
MFSD1,4.3475672539567265e-06
TIMM22,4.343477627723451e-06
PYY,4.342737584492195e-06
MYRF,4.328436546538901e-06
SLC17A5,4.327785325244124e-06
SLC4A3,4.3254474055317936e-06
ATP4B,4.3221277384673675e-06
LINC00526,4.3219790697024915e-06
NMRK1,4.3184981468129535e-06
APLN,4.317205160182748e-06
FAM166A,4.314300591500013e-06
RLBP1,4.313913561155089e-06
CRISPLD1,4.308745476953415e-06
GPLD1,4.307436393938231e-06
ALG10B,4.3054153313936595e-06
ZP2,4.3019777346325765e-06
TLL1,4.2999413804848525e-06
ANKRD33B,4.297729020244031e-06
NAT1,4.296926873577207e-06
ACAN,4.296355279387588e-06
TREML1,4.286541390910082e-06
C1orf146,4.285268360335617e-06
C8B,4.284418042704567e-06
SLC25A44,4.284230909523552e-06
IL23A,4.283266035183811e-06
CSF2RA,4.280136155739033e-06
CCDC30,4.277022304226367e-06
SIGLEC9,4.276509045068978e-06
HTR3E,4.273049283299663e-06
FAM3D,4.271489784250524e-06
ZNF391,4.271117618150271e-06
LRRN1,4.270810730998007e-06
SMR3A,4.26580064378016e-06
GRIK4,4.261338058960798e-06
ALPK1,4.259158880216931e-06
CAMK2N1,4.258976220927945e-06
LOC149950,4.25522689340828e-06
OTOS,4.250152608181882e-06
CD86,4.249710140187758e-06
DOK7,4.248056792826424e-06
TSPAN14,4.246915507529906e-06
CALML6,4.24139596351388e-06
WNT6,4.2404254756083275e-06
CHL1,4.239426162026048e-06
IL12RB2,4.237985047355387e-06
XKR4,4.235355543782247e-06
SV2B,4.234319860493311e-06
MS4A10,4.233900598878437e-06
SMOC2,4.233680808436458e-06
SYCN,4.231584896211443e-06
CYP2B6,4.230189928408202e-06
ZNF660,4.226868566629445e-06
SPANXC,4.226278496628068e-06
PKIB,4.22607150495849e-06
IFNW1,4.224042233036378e-06
SIGLEC6,4.223971068266122e-06
SLC51A,4.223464616398309e-06
GRIN2D,4.221173003277961e-06
ZNF112,4.218272996723821e-06
LRRC37B,4.217684542487661e-06
CAMP,4.2168048235762884e-06
ASIC3,4.2151031515931846e-06
TMC7,4.2142915409524325e-06
WNT1,4.213739224405999e-06
DLL3,4.21328061353437e-06
LRRIQ3,4.212809058922351e-06
IFNB1,4.212146395583975e-06
LIPK,4.210732143112565e-06
HS3ST3B1,4.210548248808547e-06
KLRF1,4.21042259073384e-06
BHMT2,4.210004592528837e-06
IL21,4.206260920940238e-06
LRTM1,4.205667964274814e-06
ENPP2,4.204721179139627e-06
ABHD17C,4.204054522985979e-06
C22orf23,4.202536346172991e-06
UGT2B15,4.2018362195493885e-06
NPL,4.201045707227228e-06
ZNF461,4.2008115329190185e-06
C10orf10,4.19969106004295e-06
HRASLS5,4.198061808388059e-06
COL9A3,4.197567297858415e-06
ZCWPW1,4.19636469345519e-06
BAIAP2L2,4.195346491046424e-06
ART1,4.194143059278125e-06
SSX6,4.194026335605727e-06
ZNF366,4.193766185463549e-06
CARD16,4.1922408901192175e-06
NPNT,4.1920299814515576e-06
ADAMTS3,4.19201974235493e-06
BBS12,4.191655614798871e-06
TSPAN9,4.186256159841345e-06
LSAMP,4.185402855290484e-06
TDRD9,4.184269233333078e-06
ZNF568,4.182302554456226e-06
DSCAML1,4.181174975205827e-06
RAB41,4.1799712853932305e-06
FCER2,4.1795488583819385e-06
ATP10D,4.178760332140577e-06
ASPA,4.177975783856701e-06
NSUN7,4.177789332559474e-06
MAGEA9B,4.17613780546068e-06
GRM3,4.174437946924019e-06
C1orf101,4.172408907003632e-06
CDHR3,4.172164166575691e-06
CLCN6,4.1717356195750515e-06
NKAIN3,4.171015371983338e-06
IGHV4-31,4.170046741664815e-06
ZNF621,4.168977021575982e-06
TCEA3,4.168454671289908e-06
ZFYVE28,4.16809487350469e-06
TLR8,4.167160279169814e-06
HRC,4.167055293016223e-06
TMEM127,4.165447633866368e-06
MESP2,4.165175495162635e-06
SERHL2,4.1643126128123805e-06
CCL15,4.163960810184646e-06
C4orf22,4.1636580574178e-06
CXorf21,4.16196505542981e-06
HPGDS,4.161654499609354e-06
ABCA10,4.160381826588811e-06
SNX31,4.1591773460472624e-06
PRR23B,4.158774791644503e-06
PSMB11,4.158229663497429e-06
ENGASE,4.1574371952688226e-06
KCTD19,4.156569631704667e-06
FGD3,4.15626514144899e-06
ADCY4,4.154455555569973e-06
AKR1C4,4.154172026383976e-06
ZNF432,4.154024617059609e-06
SLC32A1,4.153957224587497e-06
DENND1C,4.1531423691911965e-06
CTAGE6,4.151757352713692e-06
LAIR1,4.151661352031196e-06
PHYHD1,4.151512258236095e-06
TM4SF1,4.151398054288089e-06
CCDC173,4.1511708266148206e-06
TMEM37,4.149811585282792e-06
ACYP1,4.149020163727707e-06
TMTC1,4.148343051857091e-06
PDE6G,4.146962801656921e-06
CHCHD7,4.146612177578005e-06
CYYR1,4.1464532100318835e-06
GK2,4.144299382963804e-06
MYRIP,4.14410512892447e-06
CT45A2,4.143259292218186e-06
PXDC1,4.1418754957589735e-06
OSGEPL1,4.138907623824038e-06
NMNAT3,4.1381335249441015e-06
RGL4,4.136666187820478e-06
HOXB3,4.136375930997617e-06
SEPW1,4.131951688777868e-06
RDM1,4.1317421092765875e-06
RIMKLA,4.131300107302525e-06
FLJ44635,4.131137414927669e-06
ZNF793,4.130971836747858e-06
GAB3,4.130001236323477e-06
ZNF66,4.129786476374592e-06
HAS2,4.128690874276135e-06
CA5A,4.128305056869195e-06
FOLR3,4.125565060575536e-06
SLC18B1,4.124476413139179e-06
PI3,4.12414954788671e-06
SNHG1,4.124016817379226e-06
SHE,4.120555304881035e-06
DZANK1,4.119433119641778e-06
SLFN12,4.1189321232980855e-06
GBX1,4.118130085115419e-06
FKBP9P1,4.117834950468928e-06
GABRB2,4.117494205632158e-06
SNN,4.117347485441651e-06
PNPLA7,4.115388601083665e-06
COL22A1,4.114462444209275e-06
KIAA0141,4.1130444673760385e-06
ZNF839,4.112726403193334e-06
TENM2,4.112217500423329e-06
GPCPD1,4.112123408296756e-06
ZBED5,4.111689183024591e-06
EXTL1,4.110324111982765e-06
C17orf105,4.1102010860049915e-06
ZBED3,4.107510281355178e-06
NPHS2,4.105849496801598e-06
ZNF805,4.105188088711104e-06
SLC50A1,4.1050432952777935e-06
ZNF587B,4.104576961544704e-06
MACROD2,4.103847963152843e-06
NRIP2,4.102487052268758e-06
MUC4,4.10215434235858e-06
SNAI3,4.097750502711424e-06
GLB1L3,4.096100380338061e-06
IFNA17,4.095682846893751e-06
COX10,4.094171806209881e-06
RPE65,4.093902552433454e-06
WASH2P,4.093780661256085e-06
SDSL,4.0937538961733065e-06
PLEKHS1,4.0934901983436e-06
SPRR2G,4.093114510899375e-06
C8orf37,4.093067508614211e-06
ABCB11,4.092373265858003e-06
NRXN2,4.092321421473384e-06
BCAS1,4.09184553892745e-06
PKDREJ,4.0877618304433556e-06
ZNF85,4.0862900256474846e-06
WDR17,4.085981628959402e-06
ENPP3,4.0852784505097335e-06
SRPX,4.082432379476901e-06
CCNJ,4.082204964312937e-06
REM1,4.082053401835296e-06
C2orf42,4.0815627978046005e-06
SP140,4.0803332165617945e-06
FAM104A,4.07911870623818e-06
TP53TG5,4.078888005833137e-06
PRDM9,4.078325032900668e-06
TMEM196,4.078150721904485e-06
LOC100128554,4.077880960679611e-06
SNAPC2,4.077539896768915e-06
RASAL1,4.077409973988196e-06
PUS3,4.073942596460375e-06
PLCXD1,4.073184938391138e-06
ZCCHC24,4.0729003274573745e-06
KIAA0513,4.070809992516672e-06
ERCC6L2,4.068832618388786e-06
SLC17A9,4.068285780443514e-06
TOPAZ1,4.067662982071222e-06
ALKBH8,4.067304683470906e-06
YPEL1,4.066267735242999e-06
SEC16B,4.065187552504026e-06
DLX1,4.062421600409042e-06
PIK3R5,4.061577702473919e-06
AMDHD2,4.061491172375805e-06
FRMPD4,4.058913413515753e-06
CASD1,4.0586658503969275e-06
C10orf11,4.0582043555964935e-06
LOC338797,4.0578965802377025e-06
AMH,4.057832095378254e-06
CA5B,4.057527796219897e-06
EN2,4.057367777047912e-06
PRSS3P2,4.0557572154757146e-06
ZNF234,4.0555287477696156e-06
NXF3,4.05539722176342e-06
SIM1,4.0553863652116885e-06
STAB2,4.054794250989991e-06
KIAA2022,4.052833650745035e-06
ZNF311,4.052502780581156e-06
TRPM2,4.050483494123073e-06
ZNF45,4.049100921921002e-06
CT45A10,4.048175836484401e-06
POU4F1,4.0478068116659185e-06
PI16,4.04777272948511e-06
GPR133,4.04746231431961e-06
MURC,4.047160093831496e-06
ABRACL,4.046427426698787e-06
SPAG16,4.045402197908386e-06
WNT9B,4.045173964227481e-06
SLC2A7,4.0439249813689e-06
ZNF469,4.042577173526851e-06
KCNH5,4.041891737866995e-06
LENG9,4.041762921718885e-06
XRRA1,4.041581290584518e-06
COL5A3,4.041268740716665e-06
TMEM236,4.041065361563148e-06
GPHB5,4.0405913010388394e-06
EFCAB6,4.039430280126031e-06
GPR116,4.039399669621639e-06
VCY,4.038754682231793e-06
NLRC3,4.037886701966074e-06
KIAA1407,4.03675664548631e-06
ZNF382,4.033694442019191e-06
POU2F3,4.031103422133139e-06
PAH,4.0297859290187e-06
JRKL,4.028623035948971e-06
HNRNPUL2-BSCL2,4.027171687920478e-06
C8orf46,4.02506268939298e-06
CYP4V2,4.0242955159589435e-06
IYD,4.019478853521248e-06
TTLL11,4.018848605430706e-06
OCM2,4.0162331851033255e-06
NEURL2,4.01465015725813e-06
N6AMT2,4.014350546543033e-06
PDCL2,4.012126779600322e-06
LOC101930400,4.010004289335828e-06
COX19,4.009012158790542e-06
AKAP4,4.008725067966228e-06
SULT1A4,4.007558923589896e-06
GZMM,4.005705517981017e-06
CLDN6,4.005673320728093e-06
ND6,4.0043224810033336e-06
RAG2,4.0027355446034136e-06
RTL1,4.000601084207886e-06
TCEB1P3,3.998991456820013e-06
TDRD1,3.9973774899116e-06
PPP1R1B,3.995403165060663e-06
RPL36A-HNRNPH2,3.995310039016619e-06
SLC37A1,3.994077446564697e-06
ZNF701,3.992911031568882e-06
MS4A14,3.990436500891029e-06
UNC79,3.989901220933465e-06
TATDN3,3.986581733596907e-06
KRTAP5-8,3.983773736416555e-06
ANKRD18B,3.983761371989642e-06
IGKV3-20,3.9836421903688035e-06
CPSF4L,3.983252017518278e-06
RPS7P4,3.982631817548631e-06
TPM3P4,3.979884104067652e-06
OR10G4,3.973170161539783e-06
LINC00941,3.973101826068739e-06
PYURF,3.97141607600772e-06
SP8,3.969661267372751e-06
RPL10P16,3.967703195830114e-06
RPSAP55,3.967703195830114e-06
RPL21P16,3.966634863967457e-06
RPL21P19,3.966634863967457e-06
TDRD6,3.966512271977363e-06
ORF1,3.965665849682889e-06
C16orf96,3.96496969290659e-06
PAPOLB,3.961134943358901e-06
TAS2R5,3.958812603296476e-06
CTAGE8,3.954713075418639e-06
TMEM71,3.953569489453405e-06
CNGA1,3.952925221196606e-06
FOXE3,3.9518953671661684e-06
NFE4,3.950505975843748e-06
IFNA16,3.942908586918851e-06
KPNA7,3.9410644816131134e-06
AK7,3.940145430347953e-06
DBX2,3.9337679750851115e-06
AGBL1,3.932436840598052e-06
ZNF501,3.931154943287113e-06
SLC17A8,3.9236668574438e-06
CD52,3.92257382274656e-06
ALPK3,3.914407629604123e-06
RNU6-1,3.9126788788023635e-06
PRSS35,3.907180708538908e-06
ZNF679,3.903193927452705e-06
TMEM104,3.89349329558491e-06
PGF,3.885208990823783e-06
ADRA1B,3.87593141009686e-06
ZDHHC4,3.8701033121507945e-06
KCNE2,3.8626698656967606e-06
SCTR,3.846217444551996e-06
FIBCD1,3.8419669167384455e-06
SLC2A6,3.819591935261805e-06
SCT,3.818320477069079e-06
CD24,3.816641214463303e-06
PRRT1,3.81277966696461e-06
KIF19,3.810209612039933e-06
CXCR5,3.8084798617233375e-06
PRR30,3.798391682146581e-06
CPB2,3.791708473349058e-06
ATP8B1,3.7877368124741367e-06
MOV10L1,3.783546467517228e-06
B4GALNT2,3.7833387726197726e-06
TMEM175,3.7807245475991283e-06
MMRN2,3.776482799281982e-06
GALP,3.7635209196039953e-06
KCNJ15,3.76164315213545e-06
PCDHGB6,3.757765434447237e-06
FCAR,3.757456559551202e-06
PCDHA1,3.7573992477846665e-06
ELOVL6,3.7556844381089098e-06
SMIM14,3.7531615315124137e-06
SPACA3,3.7524809223236107e-06
STAG3L4,3.7514305430185663e-06
IL22,3.746638638246796e-06
PORCN,3.7464303748723445e-06
NDUFAF6,3.7460427451957728e-06
MS4A2,3.7459026678980176e-06
IFITM5,3.74415007422495e-06
TP53I13,3.7401223025538378e-06
PCDHA6,3.7357218770308173e-06
AQP4,3.7337600750533375e-06
HAAO,3.732119492486043e-06
LHFP,3.727710752749246e-06
MMP8,3.723447947710093e-06
TM2D1,3.7204603090853743e-06
IFNL1,3.72041912689931e-06
SPOCK3,3.7197022368034033e-06
C1QL3,3.7191830512812576e-06
IFNA10,3.717564553735518e-06
GLT6D1,3.7100590561458692e-06
TMEM241,3.709137194761828e-06
WFDC12,3.7068609452447838e-06
NBPF22P,3.704879513435806e-06
WNT8A,3.702748620698177e-06
GUCY2F,3.699315138940703e-06
SLC12A5,3.6992542915690547e-06
KLK14,3.6965983206276503e-06
C8orf48,3.693706201949048e-06
WBP1L,3.6921854101794124e-06
HGD,3.685747163941978e-06
OR2L13,3.685208170921703e-06
SUN3,3.6844297351331784e-06
UGT2B11,3.6833593298557916e-06
BMS1P5,3.6826665905647834e-06
ZFAND4,3.6811277030924045e-06
TM7SF3,3.677501167092144e-06
ZNF415,3.6771792751457227e-06
CDH17,3.676832820191233e-06
PRL,3.676483212013829e-06
KIAA1045,3.673252775003122e-06
C1orf228,3.6731983513598483e-06
ADAL,3.672991882799176e-06
AGBL3,3.6726497097968827e-06
TSACC,3.6706451075942176e-06
CCL1,3.6706266495520267e-06
RHBDL2,3.6704254594659598e-06
ANGPTL3,3.6701053480431882e-06
HRK,3.6679483624961287e-06
THAP5,3.6677759373538752e-06
GDF2,3.6644276601674427e-06
PROL1,3.6643365871521187e-06
CD163,3.663724359924513e-06
TRPV3,3.6608307222837865e-06
LCAT,3.6605410215060556e-06
PSPN,3.659394549175865e-06
CD300LB,3.6584072947507198e-06
PCOLCE,3.657991622527458e-06
SSPO,3.6569544963854195e-06
STARD4,3.6565124744492843e-06
SPANXA1,3.6498562409725828e-06
IFI27,3.6486512163453306e-06
ZNF594,3.6449314772211147e-06
CD200,3.6434375708537527e-06
CA13,3.6429639713878093e-06
PITPNM2,3.642851480080034e-06
TMEM167A,3.6425599575816033e-06
CCK,3.64216692017684e-06
ABCB4,3.6401545199580224e-06
NDST4,3.63784265058183e-06
OR6B1,3.636977673802013e-06
ZNF345,3.636002394164348e-06
DEFB116,3.634887173636154e-06
SLC22A18AS,3.633585515310566e-06
ADAM23,3.6331696448401574e-06
GRIN3A,3.632958006921446e-06
SLC5A2,3.63285448655077e-06
ANKRD20A2,3.631605111606383e-06
CALCR,3.630365751935741e-06
EXOC3-AS1,3.6298141059524875e-06
CD1D,3.6295210387487128e-06
ARHGEF37,3.6293497889172747e-06
IL1RAPL1,3.6292075701456613e-06
LOC102724652,3.6265661085854057e-06
TXNRD3NB,3.626197771048509e-06
ABCA5,3.625930547529716e-06
SLC25A36,3.625827316133204e-06
SLC5A1,3.6253381438401858e-06
TBX18,3.622609438692937e-06
MEGF9,3.6212192641359625e-06
LOC102724428,3.6203516679558756e-06
SPATA4,3.619301556092611e-06
NFASC,3.6191048234954614e-06
PDZD7,3.619035195229926e-06
TMEM123,3.6183755406419245e-06
RGS18,3.617579316460501e-06
CHRNB3,3.6171223571933892e-06
FAM84A,3.6149009616972694e-06
DGAT2,3.613295105290555e-06
IDO1,3.613240665374319e-06
ANKRD45,3.6126072470271924e-06
TFF3,3.6117087018374396e-06
TNFRSF11B,3.611402458317163e-06
ATP5G2,3.611245577233744e-06
ELOVL3,3.6103057830698246e-06
ENPP5,3.6095241455183775e-06
DOC2B,3.6094145203325344e-06
GK5,3.6092131795212215e-06
NUDT11,3.6089318138950436e-06
TMEM116,3.608813997352594e-06
TMCO2,3.6073773060370484e-06
TLR6,3.6071472592139323e-06
SLC25A26,3.606496444548568e-06
TMC8,3.605622491039429e-06
ETNPPL,3.6038749312886296e-06
ARMCX6,3.6037670819554117e-06
HFM1,3.6035818679897924e-06
ZNF585B,3.6035087674267517e-06
ZCCHC13,3.6011062439025903e-06
GIPC3,3.598280141906448e-06
CDH24,3.597499237909509e-06
PLA1A,3.5965170292839047e-06
FAM131A,3.594715045201423e-06
SPINK1,3.590404240731167e-06
KIAA1324L,3.590194879931367e-06
GDF10,3.589682416372253e-06
SLC34A3,3.588821737968842e-06
CD84,3.5865901973165536e-06
SCRG1,3.5853557127570377e-06
PLA2G1B,3.5847591403288753e-06
RSPO3,3.5846233776196617e-06
GPR124,3.58435280485849e-06
C16orf74,3.5841128978218017e-06
LRRC18,3.5817324702986225e-06
FGF5,3.5809997912151314e-06
FOXN4,3.580620319755112e-06
C2orf72,3.580230059011069e-06
TRAM2,3.5793515076771448e-06
TRPV2,3.578957577615089e-06
BTN2A3P,3.5785542122711177e-06
PRSS45,3.5756188348776875e-06
THBS4,3.574852081462418e-06
MGC39584,3.5747858125236297e-06
FICD,3.5734287090766567e-06
SAG,3.5727380385733556e-06
FSIP1,3.5722759964216003e-06
ZC3H12C,3.5722343727405787e-06
RHEBL1,3.5721065043959684e-06
KIAA1456,3.5720703799127766e-06
TECTA,3.5719108733869047e-06
SEMA3D,3.5711953956560615e-06
PRSS42,3.570950172110384e-06
ITGAE,3.5708604738641664e-06
XKR6,3.570265961254553e-06
CNGB3,3.570179738614764e-06
POSTN,3.5699849828267246e-06
ATCAY,3.5685858759386003e-06
SLC25A2,3.5657647236154616e-06
OR2K2,3.5640371197930996e-06
SH3TC1,3.5635340164781946e-06
DDX25,3.5613921272704574e-06
OR6M1,3.5612330267696387e-06
BLOC1S5-TXNDC5,3.5606535090774348e-06
NBPF3,3.559273232389744e-06
PCED1B,3.5568583097229194e-06
GARNL3,3.5565179386532727e-06
ZNF846,3.555077698957954e-06
SCML4,3.5535956071106534e-06
MEDAG,3.552917075610497e-06
GANC,3.5526923016643976e-06
MT1E,3.552690537321865e-06
SLC5A7,3.5519637207679977e-06
DNAL1,3.551475832721893e-06
OR7A5,3.551422463258141e-06
GRID2IP,3.5492205528962844e-06
APOLD1,3.546012437709318e-06
TTC9B,3.544513285720578e-06
CYP8B1,3.543013278534077e-06
PTHLH,3.5430090447412127e-06
RGSL1,3.5426441415584566e-06
TXNDC8,3.542354212173112e-06
ARMS2,3.5390632709952147e-06
PRICKLE2,3.5383161058330607e-06
ADAMTS18,3.536487449191882e-06
NARR,3.5364517068467834e-06
REG1A,3.5340605284199307e-06
ACOT6,3.533836705360974e-06
SHOX2,3.533054135000371e-06
ZSWIM6,3.5324567754104896e-06
ORAI2,3.532047675884504e-06
CYP11A1,3.53199341876807e-06
PCDH11X,3.531655004056591e-06
GOLGA8R,3.529883516408048e-06
SEPP1,3.5281690960488794e-06
SLC45A1,3.527925267559047e-06
C1orf162,3.527611928058595e-06
RAPGEFL1,3.5273838936086442e-06
ZNF573,3.525961394067597e-06
ZBTB37,3.525902971753625e-06
ZNF33B,3.525867921886841e-06
GPR135,3.5254550779604667e-06
ZNF749,3.525179321346851e-06
TAS2R31,3.5247693712468056e-06
FMO5,3.5247470689701144e-06
ZBED6,3.524207778742497e-06
HTR7,3.5230499387128655e-06
GTSF1L,3.5224064028917157e-06
DUX1,3.5209983370982817e-06
TRIML1,3.5207869159763015e-06
MROH6,3.5200039469724767e-06
UPP2,3.519935054537319e-06
DMTF1,3.5193211912704426e-06
CSHL1,3.5188709586975966e-06
TIAF1,3.5181653262918874e-06
CCM2L,3.5174534704538968e-06
FAM89B,3.516879020720419e-06
RBP5,3.51510989573976e-06
LOXHD1,3.514782103400311e-06
FSCN2,3.514212391239416e-06
GAS2,3.5138759106555324e-06
LBX2,3.5129788657658584e-06
HCN3,3.5116865111662616e-06
KIFC2,3.510157299480963e-06
PGBD5,3.509030950275605e-06
PANK1,3.508736895622333e-06
FSD1L,3.507696085537896e-06
CCDC73,3.507254905124131e-06
RASGEF1A,3.5071082715791053e-06
AKNA,3.5068093042704414e-06
ZBTB12,3.5059829652582713e-06
ANKDD1A,3.5059587650891924e-06
RILPL2,3.5053777649846243e-06
ARHGAP6,3.504434893542613e-06
ZBTB45,3.502724289194614e-06
C1orf220,3.5026879974116922e-06
LRFN2,3.502431046405487e-06
COL15A1,3.4982423792066095e-06
KCNN2,3.4982285973506624e-06
SETD9,3.496312141890852e-06
TNFAIP8L2,3.4959384491274063e-06
LMOD3,3.49470006787833e-06
ITPKA,3.4917286109578767e-06
CACNA1G,3.4863990472027227e-06
N4BP2L1,3.4862376370792834e-06
ANKRD31,3.4847921983524986e-06
R3HCC1,3.48446699609927e-06
SBK2,3.4843871760371412e-06
OGFOD2,3.4839632788338523e-06
RNF148,3.4837530586333644e-06
SMCO3,3.483684669565311e-06
GLYATL1,3.4833368957595313e-06
GALNTL5,3.4816817217636673e-06
SLMO2,3.4796160643297507e-06
DNAI1,3.478975482514352e-06
TNFSF12-TNFSF13,3.4785301808356162e-06
ACSBG1,3.478192376794831e-06
CACNA1E,3.477802180050383e-06
GPR112,3.4766093022152916e-06
CCDC181,3.4765017914562373e-06
NR6A1,3.475864181450982e-06
ONECUT2,3.47518856022897e-06
SMCO1,3.4739658859932147e-06
ZNF610,3.4738483453611317e-06
NLRP4,3.4736307027912553e-06
C2orf69,3.4734971659221386e-06
DDN,3.473256090603502e-06
ZNF253,3.4726193240108664e-06
C6orf118,3.4716746741508e-06
CCDC157,3.471643836087628e-06
ZNF652,3.468467946971784e-06
RASL10A,3.4674705537759394e-06
IFIT1B,3.466424940102246e-06
LOC728763,3.466253798973116e-06
KCTD11,3.4659893293841003e-06
CFAP54,3.4655445170092006e-06
HLF,3.464244516046027e-06
RNF207,3.4638682308545844e-06
OVCA2,3.4634951525616245e-06
GABRR1,3.463185848351725e-06
MCIDAS,3.4624965836760855e-06
NEK5,3.461575024320816e-06
AHRR,3.4584557698257775e-06
ZNF14,3.4579163179616697e-06
PIWIL3,3.4570010966039767e-06
EFCAB5,3.456099330021143e-06
AEBP1,3.4533488834269288e-06
HOXB4,3.452543402483372e-06
MT1B,3.4520635094522724e-06
SOX1,3.451840302211251e-06
